name,name_id,edu_type,university,university_id,qualification,award_date
Andrew Simpson,70451,Professional Qualifications,Institute of Chartered Accountants in England and Wales (ICAEW),36362,Associate,
Andrew Simpson,70451,Education,Sheffield Hallam University (SHU) (Formerly known as Sheffield City Polytechnic),61825,BA (Hons),1991-01-01
Molly Munger,70472,Education,Radcliffe College,79308,BA,
Molly Munger,70472,Education,Harvard Law School,63035,JD,1974-01-01
Doug Perry,70482,Education,Old Dominion University,79828,Graduated,1969-01-01
Patricia Pineda,70487,Education,Mills College,61291,BA,1974-01-01
Patricia Pineda,70487,Education,University of California Berkeley,62215,JD,1977-01-01
Cynthia Archer,70492,Education,Harvard University,63830,MBA,
Cynthia Archer,70492,Education,Bryn Mawr College,60227,BA,1974-01-01
Rick Berndt,70497,Education,Johns Hopkins University,61026,MA,1970-01-01
Rick Berndt,70497,Education,Villanova University,62858,BS,1964-01-01
Rick Berndt,70497,Education,University of Maryland School of Law (UMSL),481814,JD,1967-01-01
Dan Brunner,70512,Education,California Western School of Law (Formerly known as California Western University),500593,Degree,
Dan Brunner,70512,Education,UCLA School of Law,640561,BS,
Morton Plant,70517,Education,Wharton School University of Pennsylvania,64966,Graduated,1958-01-01
Jack Blanton,70522,Education,University of Texas Law School,79312,LLB,1950-01-01
Jack Blanton,70522,Education,University of Texas at Austin,62742,BA,1947-01-01
Jim Shea,70527,Education,Princeton University,61632,AB (cum laude),1974-01-01
Jim Shea,70527,Education,University of Virginia School of Law,77982,JD,1977-01-01
Bob Campbell,70537,Education,University of Washington,62785,JD,1973-01-01
Bob Campbell,70537,Education,University of Washington,62785,BA,1970-01-01
Gerrit Gong,70542,Education,Brigham Young University,60212,Graduated (summa cum laude),1975-01-01
Gerrit Gong,70542,Education,Oxford University,61561,MA,1979-01-01
Gerrit Gong,70542,Education,Oxford University,61561,PhD,1981-01-01
Toby Rosenblatt,70552,Education,Yale University,62981,BA,1960-01-01
Toby Rosenblatt,70552,Education,Stanford University Graduate School of Business,67360,MBA,1964-01-01
Brian Jackman,70562,Education,Gannon University,60738,BA,1961-01-01
Brian Jackman,70562,Education,Harvard Business School,63013,Advanced Management Program,
Brian Jackman,70562,Education,Smeal College of Business Pennsylvania State University,96567,MBA,1965-01-01
