name,name_id,edu_type,university,university_id,qualification,award_date
Mike Berthelot,509958,Education,Cleveland State University,60385,MBA,1979-01-01
Mike Berthelot,509958,Education,University of Akron,62134,BS (cum laude),1975-01-01
Dan Rappaport,509959,Education,Syracuse University,61983,Graduated,
Dan Rappaport,509959,Education,New York Law School,77963,JD,
Dan Rappaport,509959,Education,Bernard M Baruch College City University of New York (CUNY),81866,MBA,
Warren Lau,509961,Education,Southern Methodist University,61882,Studied,
Arthur Lathrop,509962,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,1982-01-01
Mike Iandoli,509963,Education,Wentworth Institute of Technology,90142,Degree,1969-01-01
Mike Ajouz,509964,Education,University of Pennsylvania,62579,BS (summa Cum Laude),1995-05-01
Sam Gaer,509965,Education,Wharton School University of Pennsylvania,64966,BS,1988-01-01
Frank Siciliano,509966,Education,Pace University,61563,BA,
Frank Siciliano,509966,Education,Pace University,61563,MS,
Stephan Tanda,509967,Education,Wharton School University of Pennsylvania,64966,MBA,1991-01-01
Stephan Tanda,509967,Education,University of Leoben,38930,BS,1989-01-01
Doctor Zsolt Harsanyi,509968,Education,Amherst College,60055,BA,1965-01-01
Doctor Zsolt Harsanyi,509968,Education,Albert Einstein College of Medicine of Yeshiva University,41987,PhD,1970-01-01
John Duffy,509969,Education,City College of New York (CCNY),60368,BA,1972-01-01
John Duffy,509969,Education,City University of New York (CUNY),60372,Attended,
John Duffy,509969,Education,Bernard M Baruch College City University of New York (CUNY),81866,MBA,
The Hon. Matt Blunt,509970,Education,United States Naval Academy (USNA),377927,BS,1993-05-01
Robert Steele,509971,Education,Amherst College,60055,BA,1960-01-01
Robert Steele,509971,Education,Columbia University,60434,MS,1963-01-01
Senator John Hoeven III,509972,Education,Dartmouth College,60488,Bachelor's Degree,1979-01-01
Senator John Hoeven III,509972,Education,Kellogg School of Management Northwestern University,77878,MBA,1981-01-01
Tom Michaud,509975,Education,Middlebury College,61284,BA,1986-01-01
Tom Michaud,509975,Education,Leonard N Stern School of Business New York University,42226,MBA,1993-01-01
Dwayne Deslatte,509976,Education,Texas Woman's University,136472,BS (cum laude),
Dwayne Deslatte,509976,Education,Texas A&M University,62040,BA,
Dwayne Deslatte,509976,Education,Texas Woman's University,136472,MBA,
Mark Chauvin,509977,Education,University of Windsor,62800,MBA,
Daryl Wilson,509978,Education,McMaster University,61250,MBA,1990-01-01
Daryl Wilson,509978,Education,University of Toronto,62752,Bachelor's Degree,1982-01-01
Daryl Wilson,509978,Education,Directors College McMaster University,665765,Chartered Director,2009-01-01
Doctor Mohammed Malik,509979,Education,University of Cambridge,60268,MD,1990-01-01
Doctor Mohammed Malik,509979,Education,Oxford University,61561,MA,1988-01-01
E Coats Jr,509980,Education,Alfred University,60030,BS,1969-01-01
Bob Giambrone,509982,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Bob Giambrone,509982,Education,Iona College,79469,BBA,1976-01-01
The Hon. Chris Gregoire,509983,Education,University of Washington,62785,BA,1969-01-01
The Hon. Chris Gregoire,509983,Education,University of Washington,62785,Certificate,1969-01-01
The Hon. Chris Gregoire,509983,Education,Gonzaga University,96167,Doctor of Jurisprudence,1977-01-01
John Howard Jr,509984,Education,Dartmouth College,60488,BA,1976-01-01
John Howard Jr,509984,Education,University of Connecticut,62265,MBA,
Robert Planer Jr,509986,Professional Qualifications,Institute of Chartered Financial Analysts (ICFA) (USA),41274,Chartered Financial Analyst,
Robert Planer Jr,509986,Education,Colgate University,60399,Graduated,
Robert Planer Jr,509986,Education,Fordham University,60696,MBA,
Ronn Richard,509988,Education,Washington University St Louis,82206,BA,
Ronn Richard,509988,Education,Johns Hopkins University School for Advanced International Studies (SAIS),606498,MA,
James Penny,509989,Education,University of California Berkeley,62215,BA,1983-01-01
The Hon. Kathleen Blanco,509990,Education,University of Louisiana,247802,BS,1964-01-01
Leroy Keiler III,509991,Education,Messiah College,592112,Graduated,
Leroy Keiler III,509991,Education,Dickinson School of Law Pennsylvania State University,749470,Graduated,
James Plummer,509992,Education,Lebanon High School,747840,Graduated,1960-01-01
Peter Roth,509994,Education,University of Pennsylvania,62579,BA,1981-01-01
Peter Roth,509994,Education,Wharton School University of Pennsylvania,64966,MBA,1985-01-01
Senator Tim Kaine,509996,Education,University of Missouri,52409,BA,1979-01-01
Senator Tim Kaine,509996,Education,Harvard Law School,63035,JD,1983-01-01
Michael Casale Jr,510001,Education,University of Ntre Dame,62544,BA (summa cum laude),1973-01-01
Michael Casale Jr,510001,Education,Villanova University,62858,JD (Cum Laude),1976-01-01
Roger Odell,510021,Education,Baldwin Wallace University (Baldwin-Wallace College prior to 07/2012),60122,BA,
Dave Dennis,510022,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Dave Dennis,510022,Education,University of Southern California (USC),62673,MBA,
Dave Dennis,510022,Education,University of Southern California (USC),62673,BSc,
Richard Janney,510025,Education,California Polytechnic State University San Luis Obispo (Cal Poly San Luis Obispo),60249,BSBA,
Richard Janney,510025,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Steve Caryer,510026,Education,Ohio State University (OSU),61523,Studied,
Steve Caryer,510026,Education,Defiance College,247631,BS,1992-01-01
Dennis McGlone,510029,Education,University of Pittsburgh,62593,BS,1971-01-01
Norm Walker,510030,Education,University of Oregon,62552,BS,1966-01-01
Norm Walker,510030,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,CPA,
Julius Wall,510033,Education,University of Missouri School of Law,936337,JD,1960-01-01
Julius Wall,510033,Education,University of Central Missouri (Formerly known as Central Missouri State University),1378298,Graduated,
David Gransee,510035,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
David Gransee,510035,Education,DePaul University,60499,BS,
Robert Ladd,510036,Professional Qualifications,Institute of Chartered Financial Analysts (ICFA) (USA),41274,Chartered Financial Analyst,1986-01-01
Robert Ladd,510036,Education,Wharton School University of Pennsylvania,64966,BS,1980-01-01
Robert Ladd,510036,Education,Kellogg School of Management Northwestern University,77878,MBA,1983-01-01
M Zwerling,510038,Education,Cornell University,60457,BA,1981-01-01
M Zwerling,510038,Education,Massachusetts Institute of Technology (MIT) Sloan School of Management,63283,MA,1985-01-01
Doctor Benjamin Tsai,510042,Education,College of Business University of Illinois at Urbana-Champaign (College of Commerce and Business Administration prior to 2003),1542737,MS,
Doctor Benjamin Tsai,510042,Education,College of Business University of Illinois at Urbana-Champaign (College of Commerce and Business Administration prior to 2003),1542737,PhD,
Doctor Benjamin Tsai,510042,Education,National Taiwan University (NTU),82656,BS,
Dan Sanders,510044,Education,Oregon State University,61547,BS,
D Mitchell,510045,Education,University of Alabama (UA),62136,Bachelor's Degree,1979-01-01
D Mitchell,510045,Education,Commercial Real Estate Institute Inc,1652342,Certified Commercial Investment Member (CCIM),
Vernon Bryant Jr,510046,Education,Texas Christian University (TCU),62043,BBA,1968-01-01
Vernon Bryant Jr,510046,Education,Graduate School of Banking at Colorado (GSBC),957180,Graduated,
Vernon Bryant Jr,510046,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,1970-01-01
Benjamin Kiryati,510047,Education,Tel Aviv University,62031,LLB (Cum Laude),1978-01-01
Benjamin Kiryati,510047,Education,Tel Aviv University,62031,LLM (cum laude),
Senator Joe Manchin III,510050,Education,West Virginia University (WVU),62917,BS,1970-01-01
Tim Marquez,510051,Education,Denver Public Schools (DPS),242627,Attended,
Tim Marquez,510051,Education,Colorado School of Mines (CSM),60430,BS,1980-01-01
Mark Thompson,510052,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Mark Thompson,510052,Education,Missouri State University (Southwest Missouri State University prior to 08/2005),61890,Masters Degree,
Mark Thompson,510052,Education,University of Missouri Columbia,62483,Bachelor's Degree,
Paul Mamolen,510054,Education,Lycoming College,100922,BS,
Paul Mamolen,510054,Education,American College of Chartered Life Underwriters,133896,Chartered Life Underwriter,
Brian Knepp,510055,Education,Susquehanna University,97617,BS,1996-01-01
Brian Knepp,510055,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Sean Keating,510056,Education,Marist College,79619,BS,1987-01-01
Dave Gundy,510057,Professional Qualifications,Dun & Bradstreet Inc,730765,Certified,
Dave Gundy,510057,Education,Dale Carnegie University,645276,Certified,
Dave Gundy,510057,Education,Pennsylvania School of Banking,837765,Graduated,
Dave Gundy,510057,Education,Stonier Graduate School of Banking University of Delaware,621649,Graduated (Hons),
Dave Gundy,510057,Education,Indiana University of Pennsylvania,60925,BA,1970-01-01
Tom Donofrio,510058,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,CPA,
Tom Donofrio,510058,Education,Robert Morris University,76487,BS,
Tom Donofrio,510058,Professional Qualifications,Bank Administration Institute (BAI),109962,Chartered Bank Auditor (CBA),
Peter Wirth,510059,Education,Stanford University,61935,BA (Hons),1978-01-01
Peter Wirth,510059,Education,Harvard Business School,63013,MBA,1982-01-01
Ann Riles,510060,Professional Qualifications,Pennsylvania Bankers Association,84502,Graduated,
Ann Riles,510060,Education,American Institute of Banking (AIB),113722,Graduated,
Ann Riles,510060,Education,Mansfield University,750135,Graduated,
Mike Flaherman,510061,Education,Massachusetts Institute of Technology (MIT),40436,MA,1992-01-01
Mike Flaherman,510061,Education,Harvard College,63125,AB,1987-01-01
Stephen Tasselli,510062,Education,Lock Haven University of Pennsylvania,117866,Graduated,1978-01-01
Stephen Tasselli,510062,Education,SW Graduate School of Banking,801642,Graduated,
Mitch Kleinman,510063,Education,University of Pennsylvania,62579,BA,1975-01-01
Mitch Kleinman,510063,Education,New York University School of Law,574794,JD,1978-01-01
Bob Gow,510067,Education,Yale University,62981,Graduated,1955-01-01
John Pestana,510068,Education,Brigham Young University,60212,Degree,1995-01-01
Bruce Walsh,510069,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,CPA,
Bob Kramer Sr,510070,Education,Western Kentucky University,83922,MBA,
Bob Kramer Sr,510070,Education,Clemson University,78370,BS,1979-01-01
David Shea,510071,Education,Fordham University,60696,BS,1978-01-01
David Shea,510071,Education,Fordham University Graduate School of Business,1194461,MBA,1986-01-01
David Shea,510071,Professional Qualifications,GENERAL ELECTRIC CO,12986,Management Training Program,
Ed Hubbard,510072,Education,Brown University,60224,AB (Summa Cum Laude),1981-01-01
Ed Hubbard,510072,Education,Wharton School University of Pennsylvania,64966,MBA (Distinction),1986-01-01
Ted Gilpin,510076,Education,St Lawrence University,78719,BS,1983-01-01
Ted Gilpin,510076,Education,Columbia University,60434,MBA,1991-01-01
Neil Carfagna,510077,Professional Qualifications,Six Sigma Institute (SSI),1574156,Certified,
Neil Carfagna,510077,Professional Qualifications,Center for Creative Leadership (CCL),42351,Leadership Development Programme,
Neil Carfagna,510077,Education,Fordham University,60696,Bachelor's Degree,
Robert Lichten,510080,Education,Manhattan College,61218,BS,
Robert Lichten,510080,Education,New York University (NYU),61424,MBA,
Doctor Steve Chatfield,510081,Professional Qualifications,Council for National Academic Awards (CNAA) (UK),63872,PhD,
