name,name_id,edu_type,university,university_id,qualification,award_date
Meagan Herzog,2041206,Education,London Business School,61171,MBA (Distinction),2016-01-01
Danny Stubo,2041207,Education,California State University Chico,595177,BA,1994-01-01
Danny Stubo,2041207,Education,Foothill College,743509,Graduated,
John Van Slyke III,2041208,Professional Qualifications,FW Olin Graduate School of Business Babson College,1334407,MBA,
John Van Slyke III,2041208,Education,Brown University,60224,BA,
Mohammed Hakam,2041209,Education,Embry-Riddle Aeronautical University,60622,BS,1995-01-01
Mohammed Hakam,2041209,Education,Embry-Riddle Aeronautical University,60622,Masters Degree,1997-01-01
Brandon O'Brien,2041210,Education,University of Southern California Marshall School of Business,1260970,BS,
Jennifer Yoss,2041212,Education,Oregon State University,61547,Graduated,2001-01-01
Stanford Hess,2041215,Education,University of Maryland College Park,62449,BA,1964-01-01
Stanford Hess,2041215,Education,University of Maryland School of Law (UMSL),481814,LLB,1966-01-01
Joan Rumenap,2041216,Education,Unknown Organisation,0,MBA,
Edward Bray,2041217,Education,University of Wollongong,593579,BCom,1995-01-01
Arthur Kotenko,2041227,Education,Taras Shevchenko National University of Kyiv,886596,Masters Degree,1993-01-01
Bradley Frazier,2041229,Education,University of Washington,62785,BA,
Bradley Frazier,2041229,Education,UCLA School of Law,640561,JD,
Carl-Henrik Wallin,2041232,Education,Universiteit van Amsterdam (University of Amsterdam),62148,LLM,1993-01-01
Carl-Henrik Wallin,2041232,Education,University of Helsinki,62355,Masters Degree,1991-01-01
Chang Rok Woo,2041238,Education,University of Washington,62785,LLM,1983-01-01
Chang Rok Woo,2041238,Education,University of California,63186,Graduated,1984-01-01
Chang Rok Woo,2041238,Professional Qualifications,Judicial Research Training Institute (JRTI) (The),1345099,Studied,1976-01-01
Chang Rok Woo,2041238,Education,Seoul National University School of Law,2703660,LLB,1974-01-01
Rich Giroux,2041244,Education,Yale University,62981,BA,1995-01-01
Doctor Greg Petsko,2041247,Education,Oxford University,61561,PhD,1973-01-01
Doctor Greg Petsko,2041247,Education,Princeton University,61632,BA,1970-01-01
David Anderson,2041248,Education,Franklin University,79054,Studied,1998-01-01
David Anderson,2041248,Education,Wright State University (WSU),374267,BA,1989-01-01
Julie McDonald,2041250,Education,Ohio State University (OSU),61523,BS,
Julie McDonald,2041250,Education,Ohio State University Fisher College of Business,466838,Masters Degree,
Robin Ali,2041251,Education,University College London (UCL),62247,BSc,1988-01-01
Robin Ali,2041251,Education,University College London (UCL),62247,PhD,1993-01-01
Ian Delmage,2041261,Education,Open University (UK),61538,MBA,1994-01-01
Charles Brindell Jr,2041263,Education,University of North Carolina Chapel Hill,62533,Graduated,1971-01-01
Chip Davidson III,2041266,Education,Harvard Business School,63013,MBA,1978-01-01
Chip Davidson III,2041266,Education,Davidson College,1795510,BA,1974-01-01
Doctor Lisa Speicher,2041268,Professional Qualifications,Fox Chase Cancer Centre (FCCC),41255,Post Doctoral Fellowship,1992-01-01
Doctor Lisa Speicher,2041268,Education,Pennsylvania State University (Penn State University),61582,BS,1984-01-01
Doctor Lisa Speicher,2041268,Education,Thomas Jefferson University,379877,PhD,1988-01-01
Doug Maurer,2041269,Education,University of Pittsburgh Johnstown,1497504,BA,1987-01-01
Doug Maurer,2041269,Education,George Washington University,60749,MS,1996-01-01
Micah Zajic,2041270,Education,Georgetown University,60750,BA,2003-01-01
Doctor Ellen Hukkelhoven,2041273,Education,Princeton University,61632,AB (magna cum laude),2008-01-01
Doctor Ellen Hukkelhoven,2041273,Professional Qualifications,Memorial Sloan-Kettering Cancer Center (MSKCC),45557,PhD,2012-12-01
David Wolfe,2041280,Education,Washington University St Louis,82206,JD,1998-01-01
David Wolfe,2041280,Education,Union College,62108,BA,1993-01-01
David Picket,2041283,Education,Cornell University,60457,Bachelor's Degree,1984-01-01
David Picket,2041283,Education,Columbia University,60434,JD,
Jamie Power,2041284,Education,Siena College,76651,BA,
Dennis Wade,2041287,Education,Fordham University,60696,JD,1978-01-01
Dennis Wade,2041287,Education,Hobart College,100466,BA (magna cum laude),1974-01-01
Ephraim Fields,2041298,Education,Wharton School University of Pennsylvania,64966,MBA,1994-01-01
Ephraim Fields,2041298,Education,Washington University St Louis,82206,BSBA,1988-01-01
Gene Leone,2041299,Education,Cornell University,60457,BA,1979-01-01
Gene Leone,2041299,Education,George Washington University Law School,82827,JD,1982-01-01
Greg Moss,2041300,Education,Macquarie University,61204,BA,
Greg Moss,2041300,Education,Macquarie University,61204,LLB,
Felisia Wesson,2041304,Education,Yale University,62981,BA,1983-01-01
Felisia Wesson,2041304,Education,University of Michigan,63187,JD,1987-01-01
George Davis Jr,2041312,Education,Hamilton College,60814,BA,1984-01-01
George Davis Jr,2041312,Education,Kellogg School of Management Northwestern University,77878,MBA,1989-01-01
Glenn Gerstell,2041314,Education,New York University (NYU),61424,BA (Cum Laude),1974-01-01
Glenn Gerstell,2041314,Education,Columbia Law School,64891,JD,1976-01-01
Frank Gustafson,2041319,Professional Qualifications,Gallup Inc,1262440,Certified,2015-07-01
Frank Gustafson,2041319,Professional Qualifications,John Maxwell Co (The),2580226,Certified,2012-02-01
Frank Gustafson,2041319,Professional Qualifications,Ziglar Inc,2897882,Certified,2014-11-01
Frank Gustafson,2041319,Education,US Army Field Artillery School (USAFAS),1545020,Graduated,1983-01-01
Frank Gustafson,2041319,Education,United States Marine Corps (USMC),42242,Attended,1991-01-01
Colonel Ed Young,2041321,Education,Texas A&M University,62040,BS,1981-01-01
Colonel Ed Young,2041321,Education,George Washington University,60749,Masters Certificate,
Ken Merritt Jr,2041324,Education,University of Michigan,63187,BA (Hons),1972-01-01
Ken Merritt Jr,2041324,Education,Columbia Law School,64891,JD,1979-01-01
Herbert Miller,2041327,Education,George Washington University,60749,Graduated,
Isaac Corr,2041332,Education,Yeshiva University,79331,BA (summa cum laude),
Isaac Corr,2041332,Education,Harvard Law School,63035,JD (Cum Laude),
Arokiasamy Savio,2041336,Education,National Institute of Technology (NIT),97287,BE,1989-01-01
Arokiasamy Savio,2041336,Education,University of Alabama (UA),62136,MS,1995-01-01
Arokiasamy Raj,2041342,Education,Annamalai University,584873,MBA,
Arockiasamy Walter,2041352,Education,National Institute of Technology Tiruchirappalli (Formerly known as Regional Engineering College),1047279,Bachelor's Degree,
Doctor Yixin He,2041356,Education,Chinese University of Hong Kong,60349,PhD,
Doctor Yixin He,2041356,Education,Hong Kong Polytechnic University,60881,BS,
Doctor Yixin He,2041356,Education,CFA Institute (Hong Kong),1903715,CFA,
Jennifer Fanjiang,2041357,Education,Cornell University,60457,BS,1998-01-01
Jennifer Fanjiang,2041357,Education,Georgetown University Law Center,79195,JD,2003-01-01
John Bogan,2041358,Education,Katie School of Insurance and Financial Services Illinois State University,1520008,Graduated,2002-01-01
Jeremy Merrin,2041359,Education,Columbia Business School,63118,MBA,2000-01-01
Jeremy Merrin,2041359,Education,Tufts University,62097,BA,1980-01-01
James Savage,2041360,Education,University of Wisconsin Milwaukee (UWM),79033,Graduated,1988-01-01
Nathan Lasnoski,2041363,Education,Marquette University,61231,BA,2002-01-01
Kate Weiland,2041364,Education,University of Wisconsin Milwaukee (UWM),79033,BA,1996-01-01
Dan Weise,2041365,Education,University of Wisconsin Milwaukee (UWM),79033,BBA,1990-01-01
Dan Weise,2041365,Education,Wisconsin Institute of Certified Public Accountants (WICPA),382392,CPA,
John Kakinuki,2041366,Education,University of California Hastings College of Law,60832,JD,1984-01-01
John Kakinuki,2041366,Education,University of California Berkeley,62215,Pre-Degree,1977-01-01
John Kakinuki,2041366,Education,International Christian University,63521,BA,1979-01-01
John Foley,2041368,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Financial Forensics,
John Foley,2041368,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,CPA,
John Foley,2041368,Education,Pace University,61563,BS,1981-01-01
John Todd,2041370,Education,University of Chicago,42092,AB,1994-01-01
John Todd,2041370,Education,Brandeis University,60203,MA,1995-01-01
Edward Verona,2041375,Education,Thunderbird School of Global Management,923424,Master of International Management (MIM),1987-01-01
Edward Verona,2041375,Education,University of Arizona (UOA),62155,BA,1979-01-01
The Hon. Ilya Ponomarev,2041382,Education,Lomonosov Moscow State University (Moskovski Gosudarsvenniye Universityet) (MGU),1047794,BSc,1996-01-01
The Hon. Ilya Ponomarev,2041382,Education,Russian State Social University (RSSU),1717123,Masters Degree,2011-01-01
John Shea III,2041383,Education,Georgetown University,60750,AB,1969-01-01
John Shea III,2041383,Education,Fordham University School of Law,106197,JD,1972-01-01
Reno Manuele,2041384,Education,College of DuPage,786164,Studied,
Tony Ameti,2041385,Education,College of DuPage,786164,Studied,
Oleksii Tymofiev,2041386,Education,Kharkiv National University,530944,Degree,2010-01-01
Oleksii Tymofiev,2041386,Education,Simferopol State University,1695344,PhD,1998-01-01
Sehoon Oh,2041392,Education,State University of New York at Binghamton,91092,BA (magna cum laude),1998-01-01
Sehoon Oh,2041392,Education,University of Chicago Law School,1283365,JD,2005-01-01
Vadim Komissarov,2041393,Education,Leonard N Stern School of Business New York University,42226,MBA,1999-01-01
Scott Dixon,2041403,Education,University of Massachusetts Amherst (UMA),62456,BS,1977-01-01
Scott Dixon,2041403,Education,Boston University,60195,MA,1983-01-01
Jeff Mason,2041405,Education,University of South Carolina,62667,BFA,
Jeff Mason,2041405,Education,Trident Technical College (TTC),1481186,Associate Degree,
Michael Wilson,2041406,Education,Leonard N Stern School of Business New York University,42226,Graduated,1999-01-01
Michael Wilson,2041406,Education,Northeastern University,61472,Graduated,1988-01-01
Ronetta Andrus,2041408,Education,University of New Orleans,62523,BA,2003-01-01
Ronetta Andrus,2041408,Education,University of Louisiana at Lafayette (Formerly known as University of Southwestern Louisiana),137197,Studied,2001-01-01
Ronetta Andrus,2041408,Education,Southern University Law Center (SULC),1793811,JD,2011-01-01
Ronetta Andrus,2041408,Professional Qualifications,Federal Mediation and Conciliation Service (FMCS),52960,Certified Mediator,
Karen Petrou,2041410,Education,Massachusetts Institute of Technology (MIT),40436,Studied,1974-01-01
Karen Petrou,2041410,Education,University of California Berkeley,62215,MA,1976-01-01
Karen Petrou,2041410,Education,University of California Berkeley,62215,PhD,
Karen Petrou,2041410,Education,Wellesley College,62904,BA (Hons),1975-01-01
Thomas Gallagher,2041411,Education,Villanova University,62858,AB,1971-01-01
Thomas Gallagher,2041411,Education,Yale Law School,63066,LLM,1975-01-01
Thomas Gallagher,2041411,Education,Loyola University of New Orleans College of Law,2236321,JD (magna Cum Laude),1974-01-01
Gennadii Butkevych,2041413,Professional Qualifications,Pridneprovsk State Academy of Civil Engineering and Architecture,2898106,Graduated,1980-01-01
Gennadii Butkevych,2041413,Professional Qualifications,Pridneprovsk State Academy of Civil Engineering and Architecture,2898106,MS,
Gennadii Butkevych,2041413,Education,Dnipropetrovsk Oles' Gonchar National University,2898112,Graduated,
Laurie Bigman,2041418,Education,Brandeis University,60203,BA,
Laurie Bigman,2041418,Education,Brooklyn Law School,63628,JD,1991-01-01
Paul Worcester,2041423,Education,Northwest Christian University,1342622,Attended,
Joel Worcester,2041424,Education,Corban University,2151415,BA,2006-01-01
Jesse Worcester,2041425,Education,Corban University,2151415,Attended,
Matt McCauley,2041427,Education,University of Missouri-Kansas City (UMKC),80841,BA,2013-01-01
Matt McCauley,2041427,Education,University of Missouri-Kansas City (UMKC),80841,MS,2015-01-01
Worth Saunders,2041439,Education,University of Virginia,62777,BA,1990-01-01
Worth Saunders,2041439,Education,Medical College of Virginia,82059,Master of Health Administration (MHA),1993-01-01
Stephen Willis,2041440,Education,Wake Forest University,62880,BA,1998-01-01
Steven McKenzie,2041441,Education,Columbia Business School,63118,Graduated,
Steven McKenzie,2041441,Education,Virginia Polytechnic Institute and State University (Virginia Tech),110197,BS,1994-01-01
Simon Howarth,2041442,Professional Qualifications,Institute of Chartered Accountants in England and Wales (ICAEW),36362,CA,
Reed Humphrey,2041443,Education,North Carolina State University (NCSU),61450,BA,1991-01-01
Reed Humphrey,2041443,Education,University of Tennessee,64218,Masters Degree,1992-01-01
Jimmie Owens,2041446,Education,Information Systems Audit and Control Association Inc (ISACA),622969,Certified Information Security Manager (CISM),
Jimmie Owens,2041446,Education,University of Maryland University College (UMUC),640826,BSc,
Jimmie Owens,2041446,Professional Qualifications,Information Technology Infrastructure Library (ITIL),1042641,Information Technology Infrastructure Library (ITIL) Foundation Course,
Jimmie Owens,2041446,Professional Qualifications,Inspiring a Safe and Secure Cyber World Austin Chapter (ISC),2316956,Certified Information Systems Security Professional (CISSP),
Sally Prather,2041448,Education,Marietta College,137992,BA,1989-01-01
Jon Byun,2041450,Professional Qualifications,Institute of Chartered Financial Analysts (ICFA) (USA),41274,Chartered Financial Analyst,
Jon Byun,2041450,Education,Columbia Business School,63118,MBA,
Jon Byun,2041450,Education,Wharton School University of Pennsylvania,64966,BS,
Lex Colley,2041453,Education,University of San Diego (USD),62647,BBA,1996-01-01
Nelson Crichton,2041456,Education,Ohio State University (OSU),61523,BA (magna cum laude),2003-01-01
Nelson Crichton,2041456,Education,Ohio State University Michael E Moritz College of Law,1335742,JD (Cum Laude),2006-01-01
Chad Mitchell,2041457,Education,Paul Merage School of Business University of California,1147467,MBA,1994-01-01
Chad Mitchell,2041457,Education,Brigham Young University,60212,BA,1992-01-01
Mike Sorensen,2041458,Education,Knox College,61079,BA,1989-01-01
Mike Sorensen,2041458,Education,Chicago Kent College of Law Illinois Institute of Technology,421898,JD (Hons),1994-01-01
Doctor Ker Zhang,2041460,Education,Worcester Polytechnic Institute (WPI),62969,PhD,2000-01-01
Ross Zimmerman,2041461,Education,University of Illinois (UIC),62367,BS (Hons),1984-01-01
Ross Zimmerman,2041461,Education,University of Illinois College of Law,660932,JD,1987-01-01
Lizandro Escobosa,2041464,Professional Qualifications,Imperial Valley College,1245337,Associate Degree,1992-01-01
Lizandro Escobosa,2041464,Education,California State Polytechnic University Pomona,60251,BS,1995-01-01
Mike Sheridan,2041481,Education,Western Michigan University (WMU),62925,Bachelor of Business (BB),1997-01-01
Mike Sheridan,2041481,Education,Aquinas College,83137,Master of Management (MM),2014-01-01
Cindy Lazares,2041482,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Cindy Lazares,2041482,Education,San Jose State University,61780,Graduated,1976-01-01
Charles Huguenard,2041485,Education,Auburn University,1354261,BS,1984-01-01
Jeff Vigne,2041486,Education,International Academy of Business and Financial Management (IABFM),1963164,Certified Compliance Professional,
Diannae Ehler,2041536,Education,Manhattan College,61218,Masters Degree,1985-01-01
Jeff Vigne,2041486,Professional Qualifications,American Institute for Chartered Property Casualty Underwriters (AICPCU),44574,Associate in Claims (AIC),
Jeff Vigne,2041486,Professional Qualifications,American Institute for Chartered Property Casualty Underwriters (AICPCU),44574,Associate in Reinsurance (ARe),
Jeff Vigne,2041486,Professional Qualifications,Chartered Property Casualty Underwriters Society (CPCU),107447,Chartered Property & Casualty Underwriter,
Jeff Vigne,2041486,Education,Society of Certified Insurance Counselors,139077,Certified Insurance Counselor (CIC),2002-01-01
Jeff Vigne,2041486,Education,Associate in Risk Management (ARM),782293,Associate in Risk Management (ARM),
Jeff Vigne,2041486,Professional Qualifications,Associated Insurance Management Inc,2174381,Associate in Management (AIM),
Jeff Vigne,2041486,Education,University of Vermont,62771,BA (magna cum laude),1986-01-01
Elizabeth Rosman,2041487,Education,Barnard College,259346,BA,1995-01-01
Kirk Jones,2041488,Education,University of Georgia (UGA),62333,BBA,
Kirk Jones,2041488,Professional Qualifications,Crisp Academy,1478639,Attended,
Claudio Morfe,2041489,Education,Tulane University Law School,129192,JD (Cum Laude),1988-01-01
Claudio Morfe,2041489,Education,Widener University School of Law,795634,Certified,2015-01-01
Claudio Morfe,2041489,Education,Loyola University New Orleans,2710528,BBA (Cum Laude),1984-01-01
