name,name_id,edu_type,university,university_id,qualification,award_date
Fred Rothman,861874,Education,New York University School of Law,574794,JD,1985-01-01
Sam Sparks,861875,Education,Woodrow Wilson College of Law in Atlanta Georgia,632723,JD,1981-01-01
Sam Sparks,861875,Education,Georgia State University (GSU),60755,BS,1978-01-01
Susi McCord,861877,Education,McMaster University,61250,BA,1988-01-01
Ken Torok,861879,Education,North Carolina State University (NCSU),61450,MBA,
Sheila Tan-Salvucci,861886,Education,California Polytechnic State University San Luis Obispo (Cal Poly San Luis Obispo),60249,BS (cum laude),1989-06-01
Sheila Tan-Salvucci,861886,Education,UCLA John E Anderson Graduate School of Management,1244768,MBA,1995-01-01
Steve Aaker,861887,Education,University of Colorado,63056,Bachelor's Degree,
Mark Armstrong,861890,Education,University of Nottingham,625151,BSc,
Doctor Xiaofeng Ren,861891,Education,Northeast Agricultural University (NEAU),1053028,PhD,
Doctor Xiaofeng Ren,861891,Education,Harbin Medical University (HMU),1190177,MD,1983-01-01
Doctor Xiaofeng Ren,861891,Education,Tierrztliche Hochschule Hannover (TiHo) (University of Veterinary Medicine Hannover),2467203,Doctorate,
Rhylin Bailie,861894,Education,University of Waterloo,62786,Bachelor's Degree (Hons),1995-01-01
Pierre Godbout,861901,Education,Ecole Des Hautes Etudes Commerciales (HEC) Montral,124351,BBA,1976-01-01
Carol McNamara,861904,Education,Queen's University,63329,LLB,1984-01-01
Carol McNamara,861904,Education,University of Toronto,62752,BA,1981-01-01
Alison Trollope,861909,Education,SI Newhouse School of Public Communications Syracuse University,1473459,MS,1997-01-01
Alison Trollope,861909,Education,Richard Ivey School of Business University of Western Ontario (Ivey Business School),485046,Certified Professional in Investor Relations (CPIR),2013-01-01
Alison Trollope,861909,Education,University of Calgary,86931,BA,1993-01-01
Art Soucy,861913,Education,Massachusetts Institute of Technology (MIT),40436,Attended,2007-01-01
Art Soucy,861913,Education,Massachusetts Institute of Technology (MIT),40436,MBA,
Art Soucy,861913,Education,Lesley University,85432,BS,
Pierre Dubreuil,861916,Education,Universit Laval (Laval University),605194,BBA,
Dana Shahar-Gara,861918,Education,Bar-Ilan University Ramat Gan,60127,MA,
Dana Shahar-Gara,861918,Education,College of Management - Academic Studies Israel,805083,BA,
Pascal Duquette,861919,Education,Ecole Des Hautes Etudes Commerciales (HEC) Montral,124351,Bachelor's Degree,1985-01-01
Pascal Duquette,861919,Education,Ecole Des Hautes Etudes Commerciales (HEC) Montral,124351,MSc,1989-01-01
Pascal Duquette,861919,Professional Qualifications,CFA Institute (Association for Investment Management and Research prior to 2004),594747,Chartered Financial Analyst,1994-01-01
Irit Hillel,861920,Education,Tel Aviv University,62031,BSc,1986-01-01
Irit Hillel,861920,Education,Anderson Graduate School of Management University of California,66884,MBA,1988-01-01
Irit Hillel,861920,Education,University of California,63186,Graduated,
Eric Laflamme,861922,Education,Universit de Montral,591809,MBA,2003-01-01
Eric Laflamme,861922,Education,Universit du Qubec  Montral (UQAM),592717,BS,1994-01-01
Eric Laflamme,861922,Education,Cgep Marie-Victorin,1341901,DECF (Diplme d'Etudes Comptables en Financires),1991-01-01
Eric Laflamme,861922,Education,cole Secondaire Mont-Saint-Sacrement,1374522,DESS (Diplme d'tudes suprieures spcialises),1989-01-01
Eric Laflamme,861922,Education,cole Secondaire Mont-Saint-Sacrement,1374522,Graduated,1990-01-01
Mario Lecaldare,861923,Education,John Molson School of Business Concordia University,592771,BComm,1980-01-01
Mario Lecaldare,861923,Education,John Molson School of Business Concordia University,592771,MBA,1985-01-01
Alain Legris,861924,Education,Ecole Des Hautes Etudes Commerciales (HEC) Montral,124351,BCom,1979-01-01
Alain Legris,861924,Education,Institute of Chartered Accountants of France,730161,CA,
Seth Kursman,861925,Education,Bowdoin College,60198,BA,1988-01-01
Todd Christenson,861929,Education,University of Nebraska,62511,BS,1989-01-01
Benoit Villeneuve,861930,Professional Qualifications,Canadian Institute of Chartered Accountants (CICA),56019,Chartered Accountant,
Benoit Villeneuve,861930,Professional Qualifications,Chartered Professional Accountants of Canada (CPA Canada),2017359,Certified Public Accountant,
Benoit Villeneuve,861930,Education,Universit du Qubec  Montral (UQAM),592717,BCom,1989-01-01
Benoit Villeneuve,861930,Education,Universit du Qubec  Montral (UQAM),592717,BCom,1992-01-01
Steve Greathouse,861932,Education,University of Missouri Columbia,62483,BS,
Justin Orlando,861934,Education,Columbia Law School,64891,JD,1996-01-01
Justin Orlando,861934,Education,University of Chicago,42092,BA,1993-01-01
Chris Crowley,861944,Education,St John Fisher College,85732,BA,1992-01-01
Chris Crowley,861944,Education,Stanford University,61935,Executive Education Program,
Oranee Daniels,861950,Education,McMaster University,61250,MSc,1994-01-01
Oranee Daniels,861950,Education,Chulalongkorn University,87232,MD,1987-01-01
Oranee Daniels,861950,Professional Qualifications,American Board of Clinical Pharmacology,660789,Certified,
Oranee Daniels,861950,Education,Stanford University,61935,Fellow,1997-01-01
